STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
723240,13882,20160627,81.2,24,69.2,24,1017.5,24,993.3,24,9.7,24,4.1,24,11.1,999.9,96.1,73, 0.01G,999.9,10010
723240,13882,20160628,81.1,24,66.1,24,1015.7,24,991.7,24,9.9,24,5.3,24,12,15.9,96.1,73, 0.02G,999.9,10000
723240,13882,20160629,82,24,62,24,1014.6,24,990.5,24,10,24,4.6,24,13,15,95,69.1, 0.00G,999.9,0
723240,13882,20160630,79.5,24,53.5,24,1014.7,24,990.6,24,10,24,5.4,24,12,999.9,95,64.9, 0.00G,999.9,0
723240,13882,20160701,79.5,24,56.6,24,1014.8,24,990.6,24,10,24,4.4,24,12,14,95,64, 0.00G,999.9,0
723240,13882,20160702,84,24,62.8,24,1015.9,24,991.9,24,10,24,3.7,24,9.9,18.1,97,64, 0.00G,999.9,0
723240,13882,20160703,83.1,24,64.6,24,1016.3,24,992.2,24,10,24,4,24,12,21,99,71.1, 0.00G,999.9,10000
723240,13882,20160704,85.9,24,68,24,1015,24,991,24,9.6,24,7,24,21,26,99,71.1, 0.00G,999.9,0
723240,13882,20160705,82.8,24,68.4,24,1015.2,22,991.3,24,9.6,24,6.6,24,12,999.9,98.1,73.9, 0.00G,999.9,10010
723240,13882,20160706,81,24,69.3,24,1016.5,23,992.4,24,10,24,6.4,24,15.9,24.1,93.9,73.9, 0.15G,999.9,10010
723240,13882,20160707,80.8,24,68.7,24,1015.3,23,991.3,24,10,24,7.9,24,28.9,44.1,95,71.1, 0.83G,999.9,10010
723240,13882,20160708,84.6,24,69.6,24,1015.2,24,991.1,24,9.9,24,5.8,24,14,22,97,71.1, 0.00G,999.9,0
723240,13882,20160709,80.8,24,68.8,24,1015.8,23,991.8,24,9.7,24,4.1,24,18.1,35,97,71.1, 0.14G,999.9,110010
723240,13882,20160710,82.6,24,66.6,24,1016.2,24,992.1,24,10,24,3.4,24,8,999.9,93,71.1, 0.00G,999.9,0
723240,13882,20160711,80.8,24,66.5,24,1017,24,992.8,24,10,24,4,24,11.1,15.9,93,72, 0.00G,999.9,0
723240,13882,20160712,82.5,24,66.1,24,1017.8,24,993.7,24,9.8,24,4.1,24,15,22,95,72, 0.00G,999.9,0
723240,13882,20160713,82.9,24,65.6,24,1018.9,24,994.7,24,10,24,4.5,24,9.9,15,96.1,71.1, 0.00G,999.9,0
723240,13882,20160714,84.2,24,67.1,24,1017.1,24,993.1,24,10,24,4.5,24,22.9,35,96.1,71.1, 0.00G,999.9,10010
723240,13882,20160715,79.7,24,67.3,24,1016.4,24,992.2,24,10,24,3,24,8.9,999.9,96.1,72, 0.00G,999.9,0
723240,13882,20160716,79.2,24,67.4,24,1017.1,23,993,24,9.7,24,3.1,24,20,35,91.9,71.1, 0.00G,999.9,10010
723240,13882,20160717,79.6,24,70,24,1020.6,24,996.2,24,9.8,24,2.7,24,15,15.9,93,71.1, 0.02G,999.9,10
723240,13882,20160718,81.6,24,70.7,24,1022.5,23,998.3,24,9.9,24,3,24,15.9,17.1,96.1,71.1, 0.05G,999.9,110010
723240,13882,20160719,84.7,24,70.1,24,1021.5,22,997.5,24,10,24,3.4,24,11.1,999.9,98.1,72, 0.00G,999.9,10010
723240,13882,20160720,86.1,24,67.8,24,1020.7,24,996.5,24,10,24,3.9,24,8.9,999.9,99,73.9, 0.00G,999.9,0
723240,13882,20160721,87.4,24,68,24,1019.1,24,995.1,24,10,24,3.2,24,8,999.9,100,73.9, 0.00G,999.9,0
723240,13882,20160722,83.3,24,70.3,24,1017.9,24,993.9,24,10,24,3.2,24,17.1,22,100,73.9, 0.03G,999.9,110010
723240,13882,20160723,83.2,24,70.4,24,1015.4,24,991.3,24,10,24,2.9,24,11.1,21,98.1,73.9, 0.00G,999.9,0
723240,13882,20160724,82.6,24,70.2,24,1016,24,991.8,24,9.7,24,2.1,24,9.9,999.9,98.1,73, 0.00G,999.9,10010
723240,13882,20160725,82.4,24,71.3,24,1016.3,24,992.2,24,10,24,2.9,24,15.9,20,98.1,73, 0.41G,999.9,10
723240,13882,20160726,84.4,24,71.1,24,1015.9,24,991.8,24,10,24,3.3,24,8,999.9,98.1,73.9, 0.00G,999.9,10000
723240,13882,20160727,85.3,24,70.5,24,1015.4,24,991.3,24,10,24,4.5,24,12,19,98.1,75, 0.00G,999.9,0
723240,13882,20160728,80.7,24,69.4,24,1014.1,21,990.2,24,9.9,24,8.1,24,15,24.1,95,75, 0.00G,999.9,10000
723240,13882,20160729,80.6,24,70.1,24,1014.5,22,990.5,24,9.7,24,5.9,24,8.9,999.9,91,75, 0.52G,999.9,0
723240,13882,20160730,81.6,24,69.3,24,1014.8,24,990.7,24,9.6,24,3.6,24,9.9,15,93.9,73, 0.00G,999.9,10000
723240,13882,20160731,81.8,24,69.1,24,1016.1,24,991.9,24,9.7,24,2.9,24,11.1,999.9,95,73, 0.02G,999.9,110010
723240,13882,20160801,81.1,24,69.8,24,1017.5,23,993.3,24,9.9,24,3.7,24,15,999.9,95,72, 0.33G,999.9,10010
723240,13882,20160802,80.7,24,70.9,24,1017.2,24,993.3,24,9.8,24,3.2,24,9.9,15.9,95,72, 0.00G,999.9,10000
723240,13882,20160803,82.3,24,69,24,1015.7,24,991.6,24,9.8,24,2.5,24,7,999.9,96.1,73, 0.09G,999.9,0
723240,13882,20160804,84.2,24,68.9,24,1014.2,24,990.1,24,10,24,2.9,24,13,18.1,96.1,73, 0.00G,999.9,0
723240,13882,20160805,83.4,24,69,24,1013.6,22,989.9,24,9.6,24,4.1,24,9.9,999.9,98.1,73, 0.00G,999.9,0
723240,13882,20160806,84.8,24,67.8,24,1012.7,24,988.8,24,9.9,24,3.3,24,8,999.9,98.1,73.9, 0.00G,999.9,0
723240,13882,20160807,84.8,24,70.9,24,1011.6,24,987.7,24,10,24,4.1,24,14,999.9,96.1,73.9, 0.00G,999.9,10
723240,13882,20160808,82.3,24,71.5,24,1011.9,22,987.9,24,9.8,24,3.8,24,12,19,96.1,75, 0.00G,999.9,10010
723240,13882,20160809,82.9,24,70.9,24,1014.2,24,990.2,24,10,24,4.2,24,9.9,15.9,93,75, 0.00G,999.9,0
723240,13882,20160810,83.1,24,69.9,24,1017.6,24,993.5,24,9.8,24,6.2,24,12,19,91.9,77, 0.00G,999.9,10000
723240,13882,20160811,83.5,24,69.7,24,1017.7,24,993.7,24,9.7,24,5.9,24,13,19,93,77, 0.05G,999.9,10000
723240,13882,20160812,85.1,24,70.2,24,1014.5,23,990.7,24,9.7,24,5.7,24,12,22,96.1,77, 0.00G,999.9,0
723240,13882,20160813,83.6,24,68.4,24,1014.8,24,990.7,24,9.9,24,6.8,24,13,18.1,   91.9*,  75.2*, 0.00G,999.9,0
723240,13882,20160814,83.6,24,67,24,1017.7,24,993.5,24,10,24,4.7,24,13,18.1,96.1,72, 0.00G,999.9,0
723240,13882,20160815,83.4,24,66,24,1019.7,24,995.5,24,10,24,3.7,24,12,14,96.1,72, 0.00G,999.9,0
723240,13882,20160816,84.1,24,67.2,24,1020.7,24,996.5,24,10,24,4.7,24,12,18.1,98.1,72, 0.00G,999.9,0
723240,13882,20160817,84.4,24,68.4,24,1020.6,23,996.4,24,10,24,4.8,24,9.9,17.1,98.1,72, 0.00G,999.9,10
723240,13882,20160818,77.8,24,70.8,24,1019.9,19,995.5,24,9.1,24,3.5,24,8,999.9,97,73, 0.05G,999.9,110010
723240,13882,20160819,75.5,24,70.5,24,1017,18,992.9,24,8.5,24,2.3,24,15.9,22,   82.9*,  71.6*, 0.05G,999.9,110010
723240,13882,20160820,78,24,70.8,24,1013,20,989.2,24,9.1,24,4.5,24,11.1,999.9,90,71.1, 0.71G,999.9,110000
723240,13882,20160821,78.4,24,71.3,24,1013,19,988.9,24,9.3,24,4.8,24,9.9,999.9,90,73, 0.11G,999.9,10010
723240,13882,20160822,76.6,24,61.2,24,1019.2,24,995,24,10,24,4.1,24,7,999.9,89.1,64.9, 0.25G,999.9,0
723240,13882,20160823,77,24,61.7,24,1022.7,24,998.3,24,10,24,1.9,24,6,999.9,91,64.9, 0.00G,999.9,0
723240,13882,20160824,80.7,24,68.6,24,1022.5,24,998.2,24,10,24,2,24,6,999.9,91,64.9, 0.00G,999.9,0
723240,13882,20160825,82.7,24,69.7,24,1020.6,24,996.4,24,10,24,3.5,24,8,999.9,96.1,72, 0.00G,999.9,0
723240,13882,20160826,83.2,24,71.6,24,1018.5,22,994.2,24,9.8,24,4.3,24,9.9,21,97,73, 0.00G,999.9,10010
723240,13882,20160827,81.1,24,71.8,24,1018.1,20,993.9,24,8.5,24,2.4,24,12,999.9,97,73, 0.60G,999.9,110010
723240,13882,20160828,80.3,24,70,24,1019.5,23,995.4,24,9.5,24,4.7,24,32.1,42.9,95,72, 0.00G,999.9,10010
723240,13882,20160829,79.9,24,69.1,24,1019.3,23,995.3,24,8.8,24,2.6,24,8,999.9,95,71.1, 0.47G,999.9,100000
723240,13882,20160830,81,24,65.6,24,1017.8,24,993.7,24,10,24,1.9,24,7,999.9,93.9,69.1, 0.00G,999.9,0
723240,13882,20160831,82.6,24,65.9,24,1014.7,24,990.6,24,10,24,1.8,24,8.9,999.9,95,69.1, 0.00G,999.9,0
723240,13882,20160901,82.6,24,68.1,24,1012,24,988,24,10,24,4.2,24,15,999.9,95,72, 0.00G,999.9,10000
723240,13882,20160902,79.7,24,64.1,24,1011.9,24,987.9,24,10,24,11.6,24,15,24.1,93.9,72, 0.00G,999.9,0
723240,13882,20160903,78.2,24,60.2,24,1016.4,24,992.2,24,10,24,5,24,11.1,999.9,90,68, 0.00G,999.9,0
723240,13882,20160904,79.2,24,60.1,24,1019.7,24,995.4,24,10,24,3,24,8.9,15,91.9,68, 0.00G,999.9,0
723240,13882,20160905,79.3,24,60.6,24,1022.1,24,997.8,24,10,24,1.4,24,5.1,999.9,93,66, 0.00G,999.9,0
723240,13882,20160906,80.2,24,59.9,24,1022.2,24,997.9,24,10,24,1.2,24,6,999.9,96.1,66, 0.00G,999.9,0
723240,13882,20160907,82.2,24,60.6,24,1021,24,996.8,24,10,24,0.9,24,4.1,999.9,96.1,66, 0.00G,999.9,0
723240,13882,20160908,82.6,24,60.9,24,1018,24,993.8,24,10,24,2.1,24,8,999.9,96.1,68, 0.00G,999.9,0
723240,13882,20160909,81.8,24,60.9,24,1016.5,24,992.4,24,10,24,2.7,24,9.9,15,97,68, 0.00G,999.9,0
723240,13882,20160910,80.8,24,61.4,24,1016.4,24,992.3,24,10,24,3.3,24,14,18.1,97,66.9, 0.00G,999.9,0
723240,13882,20160911,77.7,24,64.3,24,1018.7,24,994.5,24,9.1,24,5.3,24,9.9,999.9,95,66.9, 0.25G,999.9,10010
723240,13882,20160912,76.3,24,58.5,24,1018.5,24,994.2,24,10,24,1.9,24,5.1,999.9,93.9,64, 0.04G,999.9,0
723240,13882,20160913,81.7,24,64.8,24,1019.1,23,995.1,24,10,24,3.6,24,8.9,15,93.9,64, 0.00G,999.9,0
723240,13882,20160914,81.2,24,64.7,24,1019.4,24,995.2,24,10,24,2.2,24,14,999.9,96.1,69.1, 0.00G,999.9,0
723240,13882,20160915,82.7,24,63.6,24,1017.9,24,993.8,24,10,24,4,24,12,999.9,97,69.1, 0.00G,999.9,0
723240,13882,20160916,80.6,24,61.6,24,1018.4,24,994.2,24,10,24,3.7,24,9.9,17.1,97,68, 0.00G,999.9,0
723240,13882,20160917,80.1,24,63.2,24,1018.5,24,994.3,24,10,24,5.5,24,9.9,15,93,68, 0.00G,999.9,0
723240,13882,20160918,77.2,24,67.1,24,1015.9,20,991.7,24,8.1,24,4.2,24,18.1,27,88,66.9, 0.01G,999.9,110000
723240,13882,20160919,75.9,24,65.9,24,1015.7,23,991.4,24,9.8,24,5.5,24,11.1,999.9,89.1,66.9, 0.94G,999.9,0
723240,13882,20160920,77.6,24,62.6,24,1017.6,24,993.5,24,10,24,5.5,24,13,18.1,90,64.9, 0.00G,999.9,0
723240,13882,20160921,78.7,24,61.1,24,1018.1,24,993.9,24,10,24,3.8,24,8.9,999.9,91.9,64.9, 0.00G,999.9,0
723240,13882,20160922,78.3,24,62.4,24,1017.5,24,993.3,24,10,24,2.4,24,8.9,999.9,93,66.9, 0.00G,999.9,0
723240,13882,20160923,78.9,24,62.9,24,1017.2,24,993,24,10,24,1.8,24,8,999.9,93,66, 0.00G,999.9,0
723240,13882,20160924,79.5,24,62.2,24,1017.6,24,993.5,24,10,24,2,24,9.9,999.9,93.9,66, 0.00G,999.9,0
723240,13882,20160925,80.3,24,62,24,1017.1,24,992.9,24,10,24,1.9,24,6,999.9,97,66, 0.00G,999.9,0
723240,13882,20160926,78,24,64.5,24,1016.5,24,992.3,24,10,24,2.7,24,21,36.9,97,66, 0.00G,999.9,10010
723240,13882,20160927,73.3,24,65.9,24,1014.4,18,990.5,24,9.4,24,3.3,24,8,999.9,89.1,69.1, 0.43G,999.9,0
723240,13882,20160928,70.6,24,49.3,24,1013.1,24,988.8,24,10,24,2.7,24,7,999.9,84.9,54, 0.00G,999.9,0
723240,13882,20160929,65.6,24,48.4,24,1015.2,24,990.8,24,10,24,6.1,24,11.1,999.9,84.9,54, 0.00G,999.9,0
723240,13882,20160930,61.8,24,47.4,24,1017.5,24,992.9,24,10,24,4.2,24,9.9,999.9,73.9,51.1, 0.00G,999.9,0
723240,13882,20161001,63.6,24,49.6,24,1018,24,993.3,24,10,24,1.9,24,8,999.9,79,51.1, 0.00G,999.9,0
723240,13882,20161002,68.4,24,54.6,24,1017.9,24,993.4,24,10,24,1.5,24,6,999.9,79,51.1, 0.00G,999.9,0
723240,13882,20161003,67.9,24,53.6,24,1016.8,24,992.3,24,10,24,2.6,24,8.9,999.9,82.9,55, 0.00G,999.9,0
723240,13882,20161004,70.6,24,55.4,24,1016.5,24,992.1,24,10,24,2.7,24,8.9,999.9,86,55, 0.00G,999.9,0
723240,13882,20161005,72.1,24,54.1,24,1019.1,24,994.7,24,10,24,2.7,24,8,999.9,87.1,57.9, 0.00G,999.9,0
723240,13882,20161006,70.3,24,52.9,24,1019.6,24,995.2,24,10,24,2.7,24,9.9,19,   87.1*,  55.4*, 0.00G,999.9,0
723240,13882,20161007,69.7,24,51,24,1017,24,992.6,24,10,24,3.8,24,13,999.9,89.1,55, 0.00G,999.9,0
723240,13882,20161008,72.5,24,52.8,24,1014.7,24,990.4,24,10,24,10.8,24,20,28,89.1,55, 0.00G,999.9,0
723240,13882,20161009,66,24,37.1,24,1022.4,24,997.8,24,10,24,12.5,24,17.1,28.9,78.1,57, 0.00G,999.9,0
723240,13882,20161010,65.6,24,41.6,24,1025.4,24,1000.7,24,10,24,5.5,24,9.9,999.9,78.1,55.9, 0.00G,999.9,0
723240,13882,20161011,62.2,24,42.9,24,1026.1,24,1001.3,24,10,24,2.1,24,7,999.9,79,48.9, 0.00G,999.9,0
723240,13882,20161012,61.2,24,39.9,24,1024.3,24,999.5,24,10,24,1.4,24,5.1,999.9,79,45, 0.00G,999.9,0
723240,13882,20161013,64.5,24,44.8,24,1021.6,24,996.8,24,10,24,1.6,24,7,999.9,84.9,45, 0.00G,999.9,0
723240,13882,20161014,70.3,24,54.6,24,1022.1,24,997.6,24,10,24,3.9,24,8,999.9,84.9,48, 0.00G,999.9,0
723240,13882,20161015,71,24,55.5,24,1023.2,23,999,24,9.5,24,4.9,24,11.1,15.9,82,59, 0.00G,999.9,0
723240,13882,20161016,72.3,24,58.5,24,1021.6,24,997.3,24,9.7,24,5.3,24,9.9,999.9,82,59, 0.00G,999.9,0
723240,13882,20161017,70.5,24,57.8,24,1017.5,24,993,24,10,24,2.1,24,8,999.9,84.9,59, 0.00G,999.9,0
723240,13882,20161018,72.5,24,57.3,24,1015.3,24,990.9,24,10,24,3.9,24,11.1,17.1,89.1,59, 0.00G,999.9,0
723240,13882,20161019,75.9,24,60,24,1017,24,992.7,24,10,24,0.7,24,4.1,999.9,90,59, 0.00G,999.9,0
723240,13882,20161020,76.1,24,60,24,1015.2,24,990.9,24,10,24,2.7,24,13,999.9,90,63, 0.00G,999.9,10000
723240,13882,20161021,63.2,24,50.7,24,1014.9,23,990.2,24,9.8,24,10.4,24,18.1,25.1,   72.0*,  57.9*, 0.08G,999.9,10000
723240,13882,20161022,55.8,24,35.2,24,1018.8,24,993.9,24,10,24,9.3,24,14,19,69.1,45, 0.00G,999.9,0
723240,13882,20161023,55.2,24,35.8,24,1023,24,998,24,10,24,2.2,24,8.9,999.9,77,39.9, 0.00G,999.9,0
723240,13882,20161024,61.8,24,43.8,24,1023.3,24,998.5,24,10,24,1,24,9.9,999.9,84,39.9, 0.00G,999.9,0
723240,13882,20161025,64.9,24,42.7,24,1024.6,24,999.8,24,10,24,3.8,24,9.9,999.9,84,46, 0.00G,999.9,0
723240,13882,20161026,61.6,24,47.5,24,1024.9,24,1000.2,24,10,24,2.8,24,11.1,17.1,79,46.9, 0.00G,999.9,0
723240,13882,20161027,70.4,24,52.3,24,1023.3,24,998.8,24,10,24,4.4,24,11.1,17.1,   82.9*,  63.0*, 0.00G,999.9,10
723240,13882,20161028,66.7,24,50.6,24,1023.7,24,999,24,9.9,24,1,24,5.1,999.9,84,53.1, 0.00G,999.9,0
723240,13882,20161029,64.8,24,46.6,24,1022.9,24,998.2,24,10,24,0.6,24,5.1,999.9,86,50, 0.00G,999.9,0
723240,13882,20161030,67.4,24,50.4,24,1020.5,24,996,24,10,24,2.1,24,12,18.1,86,50, 0.00G,999.9,0
723240,13882,20161031,68.2,24,51.7,24,1018.9,24,994.4,24,10,24,0.9,24,4.1,999.9,86,53.1, 0.00G,999.9,0
723240,13882,20161101,69.3,24,53.2,24,1020.4,24,995.9,24,10,24,2.5,24,8.9,999.9,86,54, 0.00G,999.9,0
723240,13882,20161102,69.3,24,54,24,1024.9,24,1000.4,24,10,24,1.9,24,6,999.9,86,55, 0.00G,999.9,0
723240,13882,20161103,68.1,24,55.2,24,1023.4,24,998.8,24,9.2,24,2.8,24,9.9,999.9,82.9,55.9, 0.00G,999.9,0
723240,13882,20161104,69.9,24,50.6,24,1021.4,24,996.9,24,10,24,8.4,24,15,22.9,82.9,57, 0.00G,999.9,0
723240,13882,20161105,61.4,24,39.3,24,1025.8,24,1001,24,10,24,3.9,24,9.9,999.9,75.9,48, 0.00G,999.9,0
723240,13882,20161106,56.6,24,42.7,24,1026.4,24,1001.4,24,10,24,1,24,7,999.9,73.9,44.1, 0.00G,999.9,0
723240,13882,20161107,57.9,24,39.7,24,1026.7,24,1001.8,24,9.2,24,1.7,24,8,999.9,75,43, 0.00G,999.9,0
723240,13882,20161108,55,24,37.1,24,1026,24,1001,24,9.9,24,1,24,6,999.9,75,43, 0.00G,999.9,0
723240,13882,20161109,59.6,24,40.8,24,1020.9,24,996,24,8.7,24,5.1,24,14,20,68,44.1, 0.00G,999.9,0
723240,13882,20161110,54.3,24,34.2,24,1024,24,999,24,9.5,24,6.3,24,9.9,999.9,68,42.1, 0.00G,999.9,0
723240,13882,20161111,50.2,24,33.7,24,1020.2,24,995.1,24,9.5,24,2.7,24,14,999.9,   70.0*,  35.1*, 0.00G,999.9,0
723240,13882,20161112,57,24,36.8,24,1022.7,24,997.8,24,8.2,24,8.3,24,14,999.9,   64.0*,  50.0*, 0.00G,999.9,0
723240,13882,20161113,49.5,24,36.7,24,1024.2,23,999.3,24,4,24,1.3,24,6,999.9,64,37.9, 0.00G,999.9,0
723240,13882,20161114,48.7,24,35.6,24,1019.5,18,994.6,24,2.5,24,0.9,24,5.1,999.9,66.9,36, 0.00G,999.9,0
723240,13882,20161115,49.7,24,35.2,24,1015.9,24,990.9,24,7.2,24,0.5,24,4.1,999.9,68,35.1, 0.00G,999.9,0
723240,13882,20161116,53.1,24,38.1,24,1015.5,24,990.6,24,8.5,24,0.4,24,4.1,999.9,73.9,35.1, 0.00G,999.9,0
723240,13882,20161117,55.7,24,38.7,24,1018.5,24,993.7,24,9.5,24,0.6,24,5.1,999.9,   78.1*,  41.0*, 0.00G,999.9,0
723240,13882,20161118,57.1,24,40.8,24,1020.9,24,996,24,7.6,24,1.3,24,8.9,999.9,79,39.9, 0.00G,999.9,0
723240,13882,20161119,54.7,24,36.6,24,1021.7,24,996.7,24,9.6,24,9,24,20,28.9,79,41, 0.01G,999.9,10000
723240,13882,20161120,42.7,24,16.4,24,1026,24,1000.7,24,10,24,7.4,24,14,19,64,33.1, 0.00I,999.9,0
723240,13882,20161121,40.8,24,16.3,24,1024.1,24,998.7,24,10,24,3.6,24,8,14,57,28, 0.00G,999.9,0
723240,13882,20161122,41.5,24,20.7,24,1024.7,24,999.3,24,7.2,24,0.9,24,6,999.9,   57.9*,  30.0*, 0.00G,999.9,0
723240,13882,20161123,51.2,24,30.7,24,1023.1,24,998,24,9,21,3.2,24,13,22.9,68,28.9, 0.00G,999.9,0
723240,13882,20161124,59.9,24,50.9,24,1021.4,21,996.6,24,7.2,20,1,24,5.1,999.9,71.1,37, 0.05G,999.9,100000
723240,13882,20161125,52.2,24,44.3,24,1023.4,20,998.7,24,8,19,1.5,24,5.1,999.9,71.1,41, 0.00G,999.9,100000
723240,13882,20161126,47.4,24,32.5,24,1027,22,1001.9,24,10,20,10.2,24,15.9,20,64,41, 0.00G,999.9,0
723240,13882,20161127,38.8,24,28.5,24,1024.4,23,999.3,24,8.4,21,0.7,24,4.1,999.9,55,27, 0.00G,999.9,100000
723240,13882,20161128,52.1,24,37.1,24,1015.2,24,990.3,24,10,20,5.9,24,18.1,27,   66.9*,  43.0*, 0.00G,999.9,0
723240,13882,20161129,61.3,24,51.9,24,1007.6,19,982.9,24,8.2,24,7.4,24,20,36.9,75,43, 1.37G,999.9,10000
723240,13882,20161130,65.7,24,60.2,24,1007.3,14,982.4,24,6.4,24,8.1,24,17.1,26,75,53.1, 1.83G,999.9,110010
723240,13882,20161201,49.6,24,31.9,24,1015.2,24,990.4,24,10,24,5.2,24,12,999.9,72,39, 2.22G,999.9,0
723240,13882,20161202,43.9,24,30.3,24,1022.4,24,997.2,24,10,24,0.7,24,5.1,999.9,60.1,32, 0.00G,999.9,0
723240,13882,20161203,43.5,24,32.8,24,1025.8,24,1000.5,24,10,24,3.6,24,12,999.9,60.1,32, 0.00G,999.9,10000
723240,13882,20161204,43.7,24,39.9,24,1020.5,18,995.7,24,3.6,24,4.6,24,8,999.9,48,36, 0.45G,999.9,10000
723240,13882,20161205,48.4,24,45.3,24,1016.3,18,991.2,24,3.7,24,3.8,24,8.9,999.9,52,41, 0.97G,999.9,110000
723240,13882,20161206,52.9,24,50,24,1008.8,10,983.3,24,3.3,24,4,24,14,15,61,46, 0.86G,999.9,10000
723240,13882,20161207,49.1,24,38.9,24,1017.4,19,992.1,24,10,24,6.5,24,12,999.9,61,43, 0.61G,999.9,0
723240,13882,20161208,42.9,24,25.8,24,1024.6,23,999.1,24,10,24,8.2,24,14,18.1,57,37.9, 0.00G,999.9,0
723240,13882,20161209,32.4,24,15.7,24,1032.7,24,1006.9,24,10,24,7.7,24,13,15.9,45,25, 0.00G,999.9,0
723240,13882,20161210,32.1,24,16.2,24,1034.4,24,1008.5,24,10,24,3.3,24,8.9,999.9,44.1,23, 0.00G,999.9,0
723240,13882,20161211,35,24,22.2,24,1028.4,24,1002.7,24,10,24,3.4,24,12,18.1,51.1,23, 0.00G,999.9,0
723240,13882,20161212,49,24,40.3,24,1018.5,23,993.3,24,7.6,24,3.8,24,8,999.9,   61.0*,  44.1*, 0.14G,999.9,10000
723240,13882,20161213,45.1,24,42,24,1018.7,18,993,24,7.1,24,2,24,6,999.9,61,41, 0.24G,999.9,10000
723240,13882,20161214,45,24,37.3,24,1020.8,18,995.1,24,8.8,24,7.2,24,11.1,999.9,50,41, 0.08G,999.9,0
723240,13882,20161215,34.3,24,17.2,24,1026.2,23,1000.3,24,10,24,8.5,24,15,19,50,28, 0.00G,999.9,0
723240,13882,20161216,30.7,24,7,24,1026.7,24,1001,24,10,24,4.5,24,8.9,999.9,43,24.1, 0.00G,999.9,0
723240,13882,20161217,43.6,24,33.4,24,1017.4,21,992.2,24,6.2,24,6.1,24,13,20,51.1,24.1, 0.05G,999.9,10000
723240,13882,20161218,49.1,24,45.2,24,1018.4,20,993.1,24,5.7,24,10.2,24,15.9,28,69.1,30.9, 0.23G,999.9,10000
723240,13882,20161219,32.5,24,24.4,24,1034.6,24,1008.7,24,10,24,11.5,24,15,21,   37.0*,  30.0*, 0.56G,999.9,0
723240,13882,20161220,37.2,24,29.2,24,1033,19,1007.6,24,9.1,24,4.3,24,8.9,999.9,46,30, 0.00G,999.9,0
723240,13882,20161221,37.2,24,30.6,24,1026.4,17,1001.3,24,5.5,24,1.7,24,7,999.9,52,28.9, 0.00G,999.9,100000
723240,13882,20161222,50.4,24,31.9,24,1023.6,24,998.4,24,10,24,3.6,24,12,18.1,63,28.9, 0.00G,999.9,0
723240,13882,20161223,46.9,24,28.8,24,1027.6,24,1002.3,24,10,24,5.2,24,9.9,999.9,63,36, 0.00G,999.9,0
723240,13882,20161224,53.5,24,38.4,24,1024.8,24,999.7,24,9,24,5,24,9.9,999.9,   57.0*,  51.1*, 0.00G,999.9,10000
723240,13882,20161225,56.6,24,50.3,24,1026.1,23,1001.2,24,7.1,24,1.3,24,6,999.9,73.9,48.9, 0.02G,999.9,100000
723240,13882,20161226,60.6,24,53.1,24,1027.8,23,1003,24,9.7,24,4.7,24,8.9,999.9,73.9,48.9, 0.00G,999.9,0
723240,13882,20161227,59.1,24,54.3,24,1023.6,23,998.8,24,6.1,24,6,24,12,15.9,64,55, 0.00G,999.9,110000
723240,13882,20161228,45.3,24,36.8,24,1022,24,997.1,24,9.4,24,1.8,24,6,999.9,62.1,34, 0.27G,999.9,100000
723240,13882,20161229,52.5,24,34.1,24,1017.8,19,991.6,24,9.6,24,7.8,24,22.9,28.9,61,34, 0.34G,999.9,10010
723240,13882,20161230,43.4,24,15.7,24,1023.2,24,998,24,10,24,8.5,24,15,22,61,36, 0.29G,999.9,0
723240,13882,20161231,37.2,24,22.3,24,1021.6,24,996.2,24,9.3,24,3,24,9.9,15.9,50,28, 0.00G,999.9,10000
723240,13882,20170101,43.8,24,41.4,24,1018.8,15,993.4,24,2.6,24,3.3,24,6,999.9,   46.9*,  41.0*, 0.44G,999.9,10000
723240,13882,20170102,50.2,24,48.7,24,1019.6,17,994.3,24,2.6,24,2.8,24,8,999.9,60.1,41, 0.49G,999.9,110000
723240,13882,20170103,59.8,24,55.1,24,1010,18,985.8,24,8.1,24,6,24,9.9,19,63,48, 0.42G,999.9,10000
723240,13882,20170104,50.3,24,38.1,24,1013.3,24,988.5,24,10,24,9.5,24,15,999.9,63,37, 0.01G,999.9,0
723240,13882,20170105,34.9,24,21.4,24,1015.8,24,990.5,24,10,24,3.1,24,7,999.9,   39.9*,  30.0*, 0.00G,999.9,0
723240,13882,20170106,32.9,24,20.6,24,1018.3,22,992.7,24,9.9,24,9.1,24,13,999.9,39.9,28, 0.00G,999.9,1000
723240,13882,20170107,24,24,10.3,24,1028.6,22,1001.6,24,9.2,24,12.2,24,18.1,21,35.1,18, 0.02G,1.2,1000
723240,13882,20170108,21.3,24,5.8,24,1039.9,24,1013.6,24,10,24,6.7,24,12,999.9,30.9,14, 0.00G,1.2,0
723240,13882,20170109,30.4,24,9.7,24,1038,24,1011.8,24,10,24,4.4,24,11.1,18.1,44.1,14, 0.00G,999.9,0
723240,13882,20170110,42.6,24,17.8,24,1029.2,24,1003.7,24,10,24,8.2,24,13,22,   54.0*,  39.0*, 0.00G,999.9,0
